user_id,item_id,event_type,event_weight,timestamp
U0195,I0006,cart,3.0,2025-12-18
U0005,I0165,purchase,7.0,2025-12-18
U0396,I0044,purchase,7.0,2025-12-18
U0005,I0090,view,1.0,2025-12-18
U0311,I0161,view,1.0,2025-12-18
U0197,I0178,cart,3.0,2025-12-18
U0190,I0128,cart,3.0,2025-12-18
U0209,I0067,view,1.0,2025-12-18
U0102,I0082,purchase,7.0,2025-12-18
U0145,I0064,cart,3.0,2025-12-18
U0284,I0082,cart,3.0,2025-12-18
U0339,I0082,cart,3.0,2025-12-18
U0088,I0063,view,1.0,2025-12-18
U0166,I0154,purchase,7.0,2025-12-18
U0425,I0092,cart,3.0,2025-12-18
U0335,I0081,view,1.0,2025-12-18
U0335,I0061,cart,3.0,2025-12-18
U0118,I0054,view,1.0,2025-12-18
U0019,I0174,view,1.0,2025-12-18
U0337,I0125,view,1.0,2025-12-18
U0384,I0142,purchase,7.0,2025-12-18
U0384,I0142,view,1.0,2025-12-18
U0251,I0074,cart,3.0,2025-12-18
U0444,I0124,view,1.0,2025-12-18
U0280,I0033,purchase,7.0,2025-12-18
U0213,I0036,view,1.0,2025-12-18
U0212,I0023,cart,3.0,2025-12-18
U0435,I0008,view,1.0,2025-12-18
U0342,I0001,view,1.0,2025-12-18
U0405,I0065,view,1.0,2025-12-18
U0389,I0026,cart,3.0,2025-12-18
U0289,I0031,view,1.0,2025-12-18
U0089,I0108,cart,3.0,2025-12-18
U0035,I0008,cart,3.0,2025-12-18
U0216,I0118,view,1.0,2025-12-18
U0121,I0063,view,1.0,2025-12-18
U0336,I0041,cart,3.0,2025-12-18
U0210,I0033,view,1.0,2025-12-18
U0285,I0090,view,1.0,2025-12-18
U0215,I0086,view,1.0,2025-12-18
U0447,I0063,view,1.0,2025-12-18
U0448,I0068,view,1.0,2025-12-18
U0284,I0082,purchase,7.0,2025-12-18
U0116,I0029,purchase,7.0,2025-12-18
U0282,I0007,view,1.0,2025-12-19
U0255,I0096,view,1.0,2025-12-19
U0069,I0014,cart,3.0,2025-12-19
U0001,I0153,purchase,7.0,2025-12-19
U0256,I0118,view,1.0,2025-12-19
U0088,I0053,purchase,7.0,2025-12-19
U0281,I0086,cart,3.0,2025-12-19
U0356,I0171,view,1.0,2025-12-19
U0311,I0141,cart,3.0,2025-12-19
U0144,I0019,purchase,7.0,2025-12-19
U0254,I0172,view,1.0,2025-12-19
U0426,I0132,view,1.0,2025-12-19
U0160,I0081,cart,3.0,2025-12-19
U0358,I0083,purchase,7.0,2025-12-19
U0319,I0081,cart,3.0,2025-12-19
U0278,I0108,view,1.0,2025-12-19
U0058,I0165,purchase,7.0,2025-12-19
U0412,I0093,view,1.0,2025-12-19
U0072,I0055,cart,3.0,2025-12-19
U0178,I0067,purchase,7.0,2025-12-19
U0255,I0031,cart,3.0,2025-12-19
U0321,I0033,view,1.0,2025-12-19
U0342,I0120,cart,3.0,2025-12-19
U0315,I0066,purchase,7.0,2025-12-19
U0342,I0074,cart,3.0,2025-12-19
U0071,I0009,cart,3.0,2025-12-19
U0279,I0048,view,1.0,2025-12-19
U0315,I0041,view,1.0,2025-12-19
U0088,I0169,view,1.0,2025-12-19
U0001,I0153,purchase,7.0,2025-12-19
U0314,I0099,view,1.0,2025-12-19
U0344,I0135,view,1.0,2025-12-19
U0052,I0125,view,1.0,2025-12-19
U0328,I0032,purchase,7.0,2025-12-19
U0424,I0074,purchase,7.0,2025-12-19
U0447,I0164,view,1.0,2025-12-19
U0333,I0125,purchase,7.0,2025-12-19
U0262,I0066,cart,3.0,2025-12-19
U0294,I0176,view,1.0,2025-12-19
U0423,I0075,cart,3.0,2025-12-19
U0167,I0067,cart,3.0,2025-12-19
U0351,I0156,view,1.0,2025-12-19
U0167,I0061,purchase,7.0,2025-12-19
U0177,I0074,purchase,7.0,2025-12-19
U0296,I0103,cart,3.0,2025-12-19
U0293,I0122,view,1.0,2025-12-19
U0269,I0134,view,1.0,2025-12-19
U0084,I0012,purchase,7.0,2025-12-19
U0414,I0161,purchase,7.0,2025-12-19
U0291,I0086,cart,3.0,2025-12-19
U0167,I0061,cart,3.0,2025-12-19
U0264,I0155,view,1.0,2025-12-19
U0056,I0013,cart,3.0,2025-12-19
U0056,I0013,purchase,7.0,2025-12-19
U0095,I0030,view,1.0,2025-12-19
U0083,I0031,cart,3.0,2025-12-19
U0169,I0097,cart,3.0,2025-12-19
U0299,I0085,purchase,7.0,2025-12-19
U0330,I0023,view,1.0,2025-12-19
U0289,I0032,cart,3.0,2025-12-19
U0308,I0116,purchase,7.0,2025-12-19
U0327,I0017,cart,3.0,2025-12-19
U0336,I0041,purchase,7.0,2025-12-19
U0057,I0108,purchase,7.0,2025-12-19
U0095,I0176,view,1.0,2025-12-19
U0014,I0163,cart,3.0,2025-12-19
U0093,I0058,cart,3.0,2025-12-19
U0014,I0163,view,1.0,2025-12-19
U0329,I0111,purchase,7.0,2025-12-19
U0080,I0156,purchase,7.0,2025-12-19
U0257,I0017,cart,3.0,2025-12-19
U0081,I0106,cart,3.0,2025-12-19
U0099,I0104,cart,3.0,2025-12-19
U0176,I0081,view,1.0,2025-12-19
U0258,I0153,purchase,7.0,2025-12-19
U0353,I0041,cart,3.0,2025-12-19
U0018,I0001,view,1.0,2025-12-19
U0413,I0097,view,1.0,2025-12-19
U0346,I0077,purchase,7.0,2025-12-19
U0259,I0150,cart,3.0,2025-12-19
U0052,I0006,view,1.0,2025-12-19
U0020,I0046,purchase,7.0,2025-12-19
U0291,I0086,cart,3.0,2025-12-19
U0050,I0148,purchase,7.0,2025-12-19
U0393,I0096,purchase,7.0,2025-12-19
U0201,I0127,cart,3.0,2025-12-19
U0394,I0170,view,1.0,2025-12-19
U0237,I0064,cart,3.0,2025-12-19
U0443,I0001,cart,3.0,2025-12-19
U0001,I0153,cart,3.0,2025-12-19
U0046,I0154,purchase,7.0,2025-12-19
U0384,I0023,purchase,7.0,2025-12-19
U0439,I0036,cart,3.0,2025-12-19
U0432,I0047,view,1.0,2025-12-19
U0107,I0083,view,1.0,2025-12-19
U0215,I0122,purchase,7.0,2025-12-19
U0390,I0165,view,1.0,2025-12-19
U0222,I0092,purchase,7.0,2025-12-19
U0200,I0143,cart,3.0,2025-12-19
U0181,I0048,cart,3.0,2025-12-19
U0027,I0054,view,1.0,2025-12-19
U0215,I0122,purchase,7.0,2025-12-19
U0047,I0107,purchase,7.0,2025-12-19
U0406,I0061,view,1.0,2025-12-19
U0106,I0145,cart,3.0,2025-12-19
U0224,I0024,view,1.0,2025-12-19
U0235,I0045,view,1.0,2025-12-19
U0235,I0104,view,1.0,2025-12-19
U0108,I0115,view,1.0,2025-12-19
U0205,I0036,cart,3.0,2025-12-19
U0206,I0118,view,1.0,2025-12-19
U0229,I0061,cart,3.0,2025-12-19
U0229,I0081,view,1.0,2025-12-19
U0110,I0149,cart,3.0,2025-12-19
U0110,I0055,cart,3.0,2025-12-19
U0182,I0067,cart,3.0,2025-12-19
U0204,I0009,cart,3.0,2025-12-19
U0231,I0009,cart,3.0,2025-12-19
U0033,I0112,view,1.0,2025-12-19
U0105,I0005,purchase,7.0,2025-12-19
U0372,I0044,view,1.0,2025-12-19
U0207,I0104,purchase,7.0,2025-12-19
U0001,I0153,view,1.0,2025-12-19
U0023,I0124,cart,3.0,2025-12-19
U0121,I0169,purchase,7.0,2025-12-19
U0210,I0033,view,1.0,2025-12-19
U0371,I0002,cart,3.0,2025-12-19
U0211,I0110,view,1.0,2025-12-19
U0393,I0096,cart,3.0,2025-12-19
U0371,I0002,purchase,7.0,2025-12-19
U0006,I0091,cart,3.0,2025-12-19
U0389,I0002,view,1.0,2025-12-19
U0129,I0167,purchase,7.0,2025-12-19
U0378,I0090,view,1.0,2025-12-19
U0198,I0098,view,1.0,2025-12-19
U0029,I0096,view,1.0,2025-12-19
U0022,I0037,view,1.0,2025-12-19
U0194,I0094,view,1.0,2025-12-19
U0220,I0143,purchase,7.0,2025-12-19
U0247,I0006,cart,3.0,2025-12-19
U0365,I0042,purchase,7.0,2025-12-19
U0184,I0125,purchase,7.0,2025-12-19
U0403,I0178,view,1.0,2025-12-19
U0179,I0133,purchase,7.0,2025-12-19
U0008,I0139,purchase,7.0,2025-12-19
U0115,I0011,cart,3.0,2025-12-19
U0361,I0043,view,1.0,2025-12-19
U0250,I0098,purchase,7.0,2025-12-19
U0412,I0067,cart,3.0,2025-12-19
U0401,I0041,cart,3.0,2025-12-19
U0251,I0074,view,1.0,2025-12-19
U0381,I0134,view,1.0,2025-12-19
U0148,I0144,view,1.0,2025-12-19
U0190,I0166,purchase,7.0,2025-12-19
U0363,I0052,purchase,7.0,2025-12-19
U0363,I0052,purchase,7.0,2025-12-19
U0403,I0007,view,1.0,2025-12-19
U0104,I0055,purchase,7.0,2025-12-19
U0364,I0168,purchase,7.0,2025-12-19
U0117,I0109,view,1.0,2025-12-19
U0441,I0091,cart,3.0,2025-12-19
U0396,I0065,purchase,7.0,2025-12-19
U0380,I0179,view,1.0,2025-12-19
U0245,I0047,cart,3.0,2025-12-19
U0156,I0071,view,1.0,2025-12-19
U0396,I0144,cart,3.0,2025-12-19
U0160,I0121,view,1.0,2025-12-19
U0160,I0026,view,1.0,2025-12-19
U0398,I0131,cart,3.0,2025-12-19
U0157,I0081,purchase,7.0,2025-12-19
U0198,I0098,view,1.0,2025-12-19
U0146,I0056,purchase,7.0,2025-12-20
U0038,I0074,purchase,7.0,2025-12-20
U0206,I0118,cart,3.0,2025-12-20
U0286,I0108,view,1.0,2025-12-20
U0123,I0170,purchase,7.0,2025-12-20
U0038,I0074,purchase,7.0,2025-12-20
U0085,I0081,cart,3.0,2025-12-20
U0282,I0041,view,1.0,2025-12-20
U0390,I0132,cart,3.0,2025-12-20
U0088,I0053,cart,3.0,2025-12-20
U0333,I0006,cart,3.0,2025-12-20
U0390,I0113,cart,3.0,2025-12-20
U0436,I0026,purchase,7.0,2025-12-20
U0390,I0131,purchase,7.0,2025-12-20
U0289,I0009,view,1.0,2025-12-20
U0286,I0145,cart,3.0,2025-12-20
U0019,I0169,view,1.0,2025-12-20
U0150,I0159,view,1.0,2025-12-20
U0215,I0086,view,1.0,2025-12-20
U0212,I0081,view,1.0,2025-12-20
U0385,I0179,cart,3.0,2025-12-20
U0061,I0058,cart,3.0,2025-12-20
U0416,I0128,cart,3.0,2025-12-20
U0336,I0041,view,1.0,2025-12-20
U0165,I0006,purchase,7.0,2025-12-20
U0025,I0121,view,1.0,2025-12-20
U0212,I0097,cart,3.0,2025-12-20
U0335,I0063,view,1.0,2025-12-20
U0437,I0032,view,1.0,2025-12-20
U0336,I0041,view,1.0,2025-12-20
U0291,I0177,cart,3.0,2025-12-20
U0417,I0129,view,1.0,2025-12-20
U0216,I0095,purchase,7.0,2025-12-20
U0284,I0076,view,1.0,2025-12-20
U0064,I0099,cart,3.0,2025-12-20
U0001,I0153,view,1.0,2025-12-20
U0390,I0159,view,1.0,2025-12-20
U0393,I0096,purchase,7.0,2025-12-20
U0144,I0146,view,1.0,2025-12-20
U0327,I0158,cart,3.0,2025-12-20
U0327,I0029,cart,3.0,2025-12-20
U0067,I0173,view,1.0,2025-12-20
U0198,I0174,view,1.0,2025-12-20
U0031,I0154,purchase,7.0,2025-12-20
U0403,I0007,view,1.0,2025-12-20
U0309,I0128,cart,3.0,2025-12-20
U0172,I0056,cart,3.0,2025-12-20
U0197,I0060,cart,3.0,2025-12-20
U0440,I0083,cart,3.0,2025-12-20
U0195,I0165,view,1.0,2025-12-20
U0314,I0117,view,1.0,2025-12-20
U0170,I0074,view,1.0,2025-12-20
U0142,I0083,purchase,7.0,2025-12-20
U0323,I0161,purchase,7.0,2025-12-20
U0133,I0001,purchase,7.0,2025-12-20
U0144,I0095,view,1.0,2025-12-20
U0074,I0111,view,1.0,2025-12-20
U0315,I0167,cart,3.0,2025-12-20
U0315,I0167,view,1.0,2025-12-20
U0316,I0063,purchase,7.0,2025-12-20
U0419,I0040,view,1.0,2025-12-20
U0132,I0013,cart,3.0,2025-12-20
U0192,I0178,cart,3.0,2025-12-20
U0320,I0036,view,1.0,2025-12-20
U0442,I0176,view,1.0,2025-12-20
U0004,I0086,view,1.0,2025-12-20
U0318,I0169,view,1.0,2025-12-20
U0193,I0022,cart,3.0,2025-12-20
U0205,I0069,view,1.0,2025-12-20
U0395,I0138,cart,3.0,2025-12-20
U0079,I0032,cart,3.0,2025-12-20
U0205,I0127,view,1.0,2025-12-20
U0018,I0001,view,1.0,2025-12-20
U0065,I0085,view,1.0,2025-12-20
U0332,I0062,purchase,7.0,2025-12-20
U0135,I0155,view,1.0,2025-12-20
U0296,I0092,purchase,7.0,2025-12-20
U0423,I0008,cart,3.0,2025-12-20
U0124,I0093,cart,3.0,2025-12-20
U0332,I0122,view,1.0,2025-12-20
U0297,I0037,view,1.0,2025-12-20
U0422,I0173,purchase,7.0,2025-12-20
U0331,I0067,view,1.0,2025-12-20
U0006,I0030,view,1.0,2025-12-20
U0127,I0046,view,1.0,2025-12-20
U0392,I0053,view,1.0,2025-12-20
U0157,I0081,purchase,7.0,2025-12-20
U0202,I0153,cart,3.0,2025-12-20
U0151,I0079,purchase,7.0,2025-12-20
U0330,I0078,view,1.0,2025-12-20
U0032,I0008,purchase,7.0,2025-12-20
U0186,I0126,view,1.0,2025-12-20
U0016,I0087,purchase,7.0,2025-12-20
U0081,I0106,cart,3.0,2025-12-20
U0127,I0136,view,1.0,2025-12-20
U0393,I0176,view,1.0,2025-12-20
U0304,I0160,view,1.0,2025-12-20
U0304,I0160,view,1.0,2025-12-20
U0201,I0127,cart,3.0,2025-12-20
U0392,I0053,cart,3.0,2025-12-20
U0088,I0053,purchase,7.0,2025-12-20
U0217,I0147,cart,3.0,2025-12-20
U0182,I0048,view,1.0,2025-12-20
U0268,I0030,view,1.0,2025-12-20
U0238,I0041,purchase,7.0,2025-12-20
U0057,I0108,purchase,7.0,2025-12-20
U0239,I0111,view,1.0,2025-12-20
U0162,I0143,cart,3.0,2025-12-20
U0365,I0090,cart,3.0,2025-12-20
U0228,I0178,purchase,7.0,2025-12-20
U0052,I0048,purchase,7.0,2025-12-20
U0110,I0055,purchase,7.0,2025-12-20
U0161,I0085,cart,3.0,2025-12-20
U0269,I0134,cart,3.0,2025-12-20
U0043,I0175,purchase,7.0,2025-12-20
U0093,I0100,cart,3.0,2025-12-20
U0373,I0014,cart,3.0,2025-12-20
U0256,I0074,purchase,7.0,2025-12-20
U0355,I0131,purchase,7.0,2025-12-20
U0227,I0031,purchase,7.0,2025-12-20
U0182,I0048,view,1.0,2025-12-20
U0139,I0081,view,1.0,2025-12-20
U0273,I0115,view,1.0,2025-12-20
U0256,I0178,purchase,7.0,2025-12-20
U0232,I0001,view,1.0,2025-12-20
U0094,I0046,purchase,7.0,2025-12-20
U0053,I0150,purchase,7.0,2025-12-20
U0044,I0028,view,1.0,2025-12-20
U0177,I0074,view,1.0,2025-12-20
U0368,I0065,view,1.0,2025-12-20
U0108,I0115,purchase,7.0,2025-12-20
U0432,I0155,purchase,7.0,2025-12-20
U0158,I0066,view,1.0,2025-12-20
U0263,I0001,cart,3.0,2025-12-20
U0370,I0080,cart,3.0,2025-12-20
U0177,I0118,cart,3.0,2025-12-20
U0408,I0178,view,1.0,2025-12-20
U0108,I0115,purchase,7.0,2025-12-20
U0092,I0069,purchase,7.0,2025-12-20
U0055,I0121,view,1.0,2025-12-20
U0177,I0118,cart,3.0,2025-12-20
U0108,I0115,view,1.0,2025-12-20
U0371,I0002,purchase,7.0,2025-12-20
U0233,I0143,cart,3.0,2025-12-20
U0259,I0170,view,1.0,2025-12-20
U0259,I0045,view,1.0,2025-12-20
U0232,I0132,view,1.0,2025-12-20
U0429,I0081,cart,3.0,2025-12-20
U0159,I0142,view,1.0,2025-12-20
U0433,I0112,view,1.0,2025-12-20
U0350,I0024,view,1.0,2025-12-20
U0363,I0079,view,1.0,2025-12-20
U0107,I0083,cart,3.0,2025-12-20
U0344,I0135,view,1.0,2025-12-20
U0104,I0004,cart,3.0,2025-12-20
U0407,I0075,purchase,7.0,2025-12-20
U0343,I0032,purchase,7.0,2025-12-20
U0103,I0008,cart,3.0,2025-12-20
U0163,I0040,view,1.0,2025-12-20
U0024,I0062,purchase,7.0,2025-12-20
U0049,I0079,view,1.0,2025-12-20
U0147,I0119,view,1.0,2025-12-20
U0147,I0119,cart,3.0,2025-12-20
U0163,I0040,view,1.0,2025-12-20
U0048,I0115,cart,3.0,2025-12-20
U0101,I0039,purchase,7.0,2025-12-20
U0090,I0123,cart,3.0,2025-12-20
U0102,I0155,purchase,7.0,2025-12-20
U0276,I0017,purchase,7.0,2025-12-20
U0101,I0143,purchase,7.0,2025-12-20
U0412,I0093,view,1.0,2025-12-20
U0360,I0104,purchase,7.0,2025-12-20
U0276,I0180,cart,3.0,2025-12-20
U0224,I0024,purchase,7.0,2025-12-20
U0362,I0031,view,1.0,2025-12-20
U0050,I0119,cart,3.0,2025-12-20
U0038,I0133,cart,3.0,2025-12-20
U0279,I0048,view,1.0,2025-12-20
U0251,I0074,view,1.0,2025-12-20
U0381,I0021,view,1.0,2025-12-20
U0356,I0157,cart,3.0,2025-12-20
U0430,I0022,view,1.0,2025-12-20
U0376,I0126,view,1.0,2025-12-20
U0380,I0115,view,1.0,2025-12-20
U0014,I0022,cart,3.0,2025-12-20
U0275,I0085,purchase,7.0,2025-12-20
U0158,I0066,cart,3.0,2025-12-20
U0041,I0001,view,1.0,2025-12-20
U0444,I0124,view,1.0,2025-12-20
U0251,I0074,view,1.0,2025-12-20
U0100,I0147,view,1.0,2025-12-20
U0357,I0121,view,1.0,2025-12-20
U0237,I0012,purchase,7.0,2025-12-21
U0252,I0043,view,1.0,2025-12-21
U0442,I0005,cart,3.0,2025-12-21
U0101,I0026,view,1.0,2025-12-21
U0171,I0116,view,1.0,2025-12-21
U0200,I0143,purchase,7.0,2025-12-21
U0429,I0046,purchase,7.0,2025-12-21
U0079,I0032,purchase,7.0,2025-12-21
U0191,I0139,view,1.0,2025-12-21
U0305,I0004,view,1.0,2025-12-21
U0073,I0072,view,1.0,2025-12-21
U0073,I0072,view,1.0,2025-12-21
U0200,I0167,cart,3.0,2025-12-21
U0255,I0031,cart,3.0,2025-12-21
U0199,I0044,cart,3.0,2025-12-21
U0130,I0058,view,1.0,2025-12-21
U0130,I0087,purchase,7.0,2025-12-21
U0255,I0020,view,1.0,2025-12-21
U0142,I0083,purchase,7.0,2025-12-21
U0441,I0155,cart,3.0,2025-12-21
U0255,I0054,cart,3.0,2025-12-21
U0172,I0006,view,1.0,2025-12-21
U0313,I0128,cart,3.0,2025-12-21
U0130,I0087,purchase,7.0,2025-12-21
U0431,I0146,purchase,7.0,2025-12-21
U0256,I0010,purchase,7.0,2025-12-21
U0245,I0031,view,1.0,2025-12-21
U0181,I0048,view,1.0,2025-12-21
U0247,I0125,purchase,7.0,2025-12-21
U0440,I0100,purchase,7.0,2025-12-21
U0105,I0031,purchase,7.0,2025-12-21
U0197,I0060,cart,3.0,2025-12-21
U0446,I0032,cart,3.0,2025-12-21
U0244,I0021,view,1.0,2025-12-21
U0129,I0167,purchase,7.0,2025-12-21
U0307,I0139,cart,3.0,2025-12-21
U0193,I0092,view,1.0,2025-12-21
U0132,I0175,cart,3.0,2025-12-21
U0315,I0167,purchase,7.0,2025-12-21
U0134,I0154,cart,3.0,2025-12-21
U0238,I0121,view,1.0,2025-12-21
U0188,I0001,view,1.0,2025-12-21
U0005,I0114,view,1.0,2025-12-21
U0218,I0074,view,1.0,2025-12-21
U0080,I0137,view,1.0,2025-12-21
U0091,I0136,cart,3.0,2025-12-21
U0136,I0156,cart,3.0,2025-12-21
U0275,I0085,view,1.0,2025-12-21
U0015,I0081,cart,3.0,2025-12-21
U0084,I0061,cart,3.0,2025-12-21
U0084,I0012,purchase,7.0,2025-12-21
U0211,I0175,purchase,7.0,2025-12-21
U0290,I0113,view,1.0,2025-12-21
U0437,I0052,cart,3.0,2025-12-21
U0211,I0175,cart,3.0,2025-12-21
U0009,I0168,view,1.0,2025-12-21
U0274,I0150,cart,3.0,2025-12-21
U0290,I0081,view,1.0,2025-12-21
U0291,I0086,purchase,7.0,2025-12-21
U0121,I0169,view,1.0,2025-12-21
U0222,I0103,cart,3.0,2025-12-21
U0113,I0024,view,1.0,2025-12-21
U0216,I0095,purchase,7.0,2025-12-21
U0085,I0081,view,1.0,2025-12-21
U0281,I0075,cart,3.0,2025-12-21
U0217,I0127,purchase,7.0,2025-12-21
U0436,I0130,view,1.0,2025-12-21
U0184,I0179,cart,3.0,2025-12-21
U0184,I0125,cart,3.0,2025-12-21
U0087,I0091,view,1.0,2025-12-21
U0219,I0111,purchase,7.0,2025-12-21
U0226,I0115,view,1.0,2025-12-21
U0184,I0125,cart,3.0,2025-12-21
U0285,I0127,purchase,7.0,2025-12-21
U0278,I0108,view,1.0,2025-12-21
U0286,I0046,purchase,7.0,2025-12-21
U0286,I0081,view,1.0,2025-12-21
U0426,I0134,cart,3.0,2025-12-21
U0276,I0079,cart,3.0,2025-12-21
U0221,I0064,cart,3.0,2025-12-21
U0436,I0026,view,1.0,2025-12-21
U0435,I0175,purchase,7.0,2025-12-21
U0434,I0139,cart,3.0,2025-12-21
U0121,I0139,purchase,7.0,2025-12-21
U0269,I0021,view,1.0,2025-12-21
U0094,I0030,cart,3.0,2025-12-21
U0232,I0090,cart,3.0,2025-12-21
U0124,I0125,cart,3.0,2025-12-21
U0296,I0106,view,1.0,2025-12-21
U0296,I0051,purchase,7.0,2025-12-21
U0425,I0160,purchase,7.0,2025-12-21
U0009,I0040,view,1.0,2025-12-21
U0297,I0111,view,1.0,2025-12-21
U0297,I0037,purchase,7.0,2025-12-21
U0265,I0029,purchase,7.0,2025-12-21
U0433,I0149,view,1.0,2025-12-21
U0298,I0127,view,1.0,2025-12-21
U0234,I0001,view,1.0,2025-12-21
U0299,I0085,purchase,7.0,2025-12-21
U0304,I0054,view,1.0,2025-12-21
U0422,I0038,purchase,7.0,2025-12-21
U0108,I0115,cart,3.0,2025-12-21
U0204,I0009,cart,3.0,2025-12-21
U0093,I0001,view,1.0,2025-12-21
U0444,I0124,cart,3.0,2025-12-21
U0273,I0031,view,1.0,2025-12-21
U0402,I0019,view,1.0,2025-12-21
U0092,I0104,cart,3.0,2025-12-21
U0123,I0170,view,1.0,2025-12-21
U0227,I0124,cart,3.0,2025-12-21
U0141,I0096,purchase,7.0,2025-12-21
U0124,I0093,view,1.0,2025-12-21
U0228,I0178,view,1.0,2025-12-21
U0123,I0117,purchase,7.0,2025-12-21
U0228,I0178,view,1.0,2025-12-21
U0176,I0081,purchase,7.0,2025-12-21
U0294,I0124,cart,3.0,2025-12-21
U0423,I0086,view,1.0,2025-12-21
U0228,I0178,cart,3.0,2025-12-21
U0294,I0121,cart,3.0,2025-12-21
U0294,I0176,cart,3.0,2025-12-21
U0171,I0116,purchase,7.0,2025-12-21
U0028,I0161,cart,3.0,2025-12-21
U0371,I0173,view,1.0,2025-12-21
U0448,I0068,view,1.0,2025-12-21
U0069,I0038,cart,3.0,2025-12-21
U0395,I0104,cart,3.0,2025-12-21
U0031,I0143,cart,3.0,2025-12-21
U0156,I0071,purchase,7.0,2025-12-21
U0041,I0087,cart,3.0,2025-12-21
U0403,I0007,cart,3.0,2025-12-21
U0392,I0164,cart,3.0,2025-12-21
U0046,I0154,view,1.0,2025-12-21
U0169,I0102,purchase,7.0,2025-12-21
U0371,I0002,cart,3.0,2025-12-21
U0065,I0107,cart,3.0,2025-12-21
U0033,I0112,cart,3.0,2025-12-21
U0022,I0019,view,1.0,2025-12-21
U0031,I0143,purchase,7.0,2025-12-21
U0068,I0169,view,1.0,2025-12-21
U0062,I0040,purchase,7.0,2025-12-21
U0393,I0096,view,1.0,2025-12-21
U0019,I0169,cart,3.0,2025-12-21
U0334,I0160,view,1.0,2025-12-21
U0365,I0045,view,1.0,2025-12-21
U0415,I0096,cart,3.0,2025-12-21
U0037,I0048,view,1.0,2025-12-21
U0057,I0082,cart,3.0,2025-12-21
U0382,I0007,view,1.0,2025-12-21
U0417,I0126,view,1.0,2025-12-21
U0165,I0048,view,1.0,2025-12-21
U0349,I0019,purchase,7.0,2025-12-21
U0047,I0090,purchase,7.0,2025-12-21
U0160,I0081,cart,3.0,2025-12-21
U0147,I0119,purchase,7.0,2025-12-21
U0151,I0011,cart,3.0,2025-12-21
U0031,I0039,purchase,7.0,2025-12-21
U0363,I0011,view,1.0,2025-12-21
U0046,I0154,purchase,7.0,2025-12-21
U0335,I0061,purchase,7.0,2025-12-21
U0396,I0065,purchase,7.0,2025-12-21
U0394,I0170,view,1.0,2025-12-21
U0373,I0149,cart,3.0,2025-12-21
U0390,I0159,cart,3.0,2025-12-21
U0071,I0009,purchase,7.0,2025-12-21
U0071,I0072,purchase,7.0,2025-12-21
U0034,I0155,cart,3.0,2025-12-21
U0346,I0039,purchase,7.0,2025-12-21
U0346,I0039,view,1.0,2025-12-21
U0400,I0030,cart,3.0,2025-12-21
U0405,I0068,cart,3.0,2025-12-21
U0052,I0095,purchase,7.0,2025-12-21
U0044,I0168,view,1.0,2025-12-21
U0354,I0154,cart,3.0,2025-12-21
U0158,I0066,purchase,7.0,2025-12-21
U0389,I0026,purchase,7.0,2025-12-21
U0397,I0081,view,1.0,2025-12-21
U0331,I0012,view,1.0,2025-12-21
U0048,I0131,view,1.0,2025-12-21
U0049,I0134,cart,3.0,2025-12-21
U0042,I0070,view,1.0,2025-12-21
U0158,I0096,view,1.0,2025-12-21
U0388,I0072,purchase,7.0,2025-12-21
U0431,I0048,purchase,7.0,2025-12-22
U0117,I0095,view,1.0,2025-12-22
U0426,I0132,purchase,7.0,2025-12-22
U0424,I0001,purchase,7.0,2025-12-22
U0144,I0064,view,1.0,2025-12-22
U0331,I0024,purchase,7.0,2025-12-22
U0296,I0112,view,1.0,2025-12-22
U0179,I0074,cart,3.0,2025-12-22
U0135,I0119,view,1.0,2025-12-22
U0372,I0027,cart,3.0,2025-12-22
U0273,I0031,view,1.0,2025-12-22
U0135,I0096,view,1.0,2025-12-22
U0020,I0064,cart,3.0,2025-12-22
U0214,I0026,view,1.0,2025-12-22
U0092,I0045,purchase,7.0,2025-12-22
U0244,I0134,view,1.0,2025-12-22
U0385,I0179,purchase,7.0,2025-12-22
U0448,I0094,purchase,7.0,2025-12-22
U0244,I0021,cart,3.0,2025-12-22
U0387,I0148,purchase,7.0,2025-12-22
U0270,I0154,cart,3.0,2025-12-22
U0436,I0026,view,1.0,2025-12-22
U0008,I0139,purchase,7.0,2025-12-22
U0332,I0122,purchase,7.0,2025-12-22
U0415,I0096,cart,3.0,2025-12-22
U0332,I0122,view,1.0,2025-12-22
U0244,I0113,view,1.0,2025-12-22
U0346,I0073,view,1.0,2025-12-22
U0346,I0096,purchase,7.0,2025-12-22
U0024,I0175,view,1.0,2025-12-22
U0431,I0146,cart,3.0,2025-12-22
U0346,I0144,view,1.0,2025-12-22
U0243,I0016,cart,3.0,2025-12-22
U0423,I0062,view,1.0,2025-12-22
U0210,I0033,purchase,7.0,2025-12-22
U0174,I0109,view,1.0,2025-12-22
U0139,I0061,view,1.0,2025-12-22
U0047,I0090,cart,3.0,2025-12-22
U0038,I0074,view,1.0,2025-12-22
U0226,I0126,view,1.0,2025-12-22
U0285,I0127,cart,3.0,2025-12-22
U0339,I0076,view,1.0,2025-12-22
U0407,I0075,view,1.0,2025-12-22
U0089,I0108,view,1.0,2025-12-22
U0015,I0012,cart,3.0,2025-12-22
U0233,I0143,view,1.0,2025-12-22
U0284,I0082,cart,3.0,2025-12-22
U0146,I0160,view,1.0,2025-12-22
U0042,I0070,view,1.0,2025-12-22
